% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 4.854 ms, time offset -7.124 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Square, 164.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 15:53:54 +0200
% Time (s), Channel A (Input 1) (V)
7.851168000000e-03, 1.062531e-01
7.856160000000e-03, 1.062531e-01
7.861152000000e-03, 1.062531e-01
7.866144000000e-03, 1.062531e-01
7.871136000000e-03, 1.062531e-01
7.876128000000e-03, 1.074744e-01
7.881120000000e-03, 1.086957e-01
7.886112000000e-03, 1.086957e-01
7.891104000000e-03, 1.086957e-01
7.896096000000e-03, 1.086957e-01
7.901088000000e-03, 1.086957e-01
7.906080000000e-03, 1.099170e-01
7.911072000000e-03, 1.086957e-01
7.916064000000e-03, 1.099170e-01
7.921056000000e-03, 1.099170e-01
7.926048000000e-03, 1.099170e-01
7.931040000000e-03, 1.099170e-01
7.936032000000e-03, 1.099170e-01
7.941024000000e-03, 1.074744e-01
7.946016000000e-03, 1.062531e-01
7.951008000000e-03, 1.062531e-01
7.956000000000e-03, 1.062531e-01
7.960992000000e-03, 1.062531e-01
7.965984000000e-03, 1.062531e-01
7.970976000000e-03, 1.062531e-01
7.975968000000e-03, 1.050318e-01
7.980960000000e-03, 1.062531e-01
7.985952000000e-03, 1.050318e-01
7.990944000000e-03, 1.038105e-01
7.995936000000e-03, 1.025892e-01
8.000928000000e-03, 1.013679e-01
8.005920000000e-03, 1.001466e-01
8.010912000000e-03, 9.892526e-02
8.015904000000e-03, 9.648266e-02
8.020896000000e-03, 9.648266e-02
8.025888000000e-03, 9.404006e-02
8.030880000000e-03, 9.404006e-02
8.035872000000e-03, 9.159746e-02
8.040864000000e-03, 9.037616e-02
8.045856000000e-03, 9.037616e-02
8.050848000000e-03, 8.915487e-02
8.055840000000e-03, 8.671227e-02
8.060832000000e-03, 8.549097e-02
8.065824000000e-03, 8.426967e-02
8.070816000000e-03, 8.304837e-02
8.075808000000e-03, 7.938447e-02
8.080800000000e-03, 7.938447e-02
8.085792000000e-03, 7.694187e-02
8.090784000000e-03, 7.694187e-02
8.095776000000e-03, 7.449927e-02
8.100768000000e-03, 7.327797e-02
8.105760000000e-03, 7.083537e-02
8.110752000000e-03, 6.839277e-02
8.115744000000e-03, 6.839277e-02
8.120736000000e-03, 6.717147e-02
8.125728000000e-03, 6.595017e-02
8.130720000000e-03, 6.228628e-02
8.135712000000e-03, 5.984368e-02
8.140704000000e-03, 5.862238e-02
8.145696000000e-03, 5.617978e-02
8.150688000000e-03, 5.373718e-02
8.155680000000e-03, 5.251588e-02
8.160672000000e-03, 5.129458e-02
8.165664000000e-03, 4.640938e-02
8.170656000000e-03, 4.518808e-02
8.175648000000e-03, 4.396678e-02
8.180640000000e-03, 4.030288e-02
8.185632000000e-03, 3.786029e-02
8.190624000000e-03, 3.541769e-02
8.195616000000e-03, 3.419639e-02
8.200608000000e-03, 3.175379e-02
8.205600000000e-03, 3.175379e-02
8.210592000000e-03, 2.931119e-02
8.215584000000e-03, 2.564729e-02
8.220576000000e-03, 2.320469e-02
8.225568000000e-03, 2.198339e-02
8.230560000000e-03, 1.954079e-02
8.235552000000e-03, 1.709819e-02
8.240544000000e-03, 1.465559e-02
8.245536000000e-03, 1.221300e-02
8.250528000000e-03, 1.099170e-02
8.255520000000e-03, 7.327797e-03
8.260512000000e-03, 4.885198e-03
8.265504000000e-03, 2.442599e-03
8.270496000000e-03, 1.221300e-03
8.275488000000e-03, -1.221300e-03
8.280480000000e-03, -2.442599e-03
8.285472000000e-03, -6.106498e-03
8.290464000000e-03, -6.106498e-03
8.295456000000e-03, -7.327797e-03
8.300448000000e-03, -9.770396e-03
8.305440000000e-03, -1.343429e-02
8.310432000000e-03, -1.343429e-02
8.315424000000e-03, -1.587689e-02
8.320416000000e-03, -1.831949e-02
8.325408000000e-03, -1.831949e-02
8.330400000000e-03, -2.076209e-02
8.335392000000e-03, -2.198339e-02
8.340384000000e-03, -2.320469e-02
8.345376000000e-03, -2.686859e-02
8.350368000000e-03, -2.808989e-02
8.355360000000e-03, -2.931119e-02
8.360352000000e-03, -3.175379e-02
8.365344000000e-03, -3.297509e-02
8.370336000000e-03, -3.541769e-02
8.375328000000e-03, -3.663899e-02
8.380320000000e-03, -3.786029e-02
8.385312000000e-03, -4.030288e-02
8.390304000000e-03, -4.152418e-02
8.395296000000e-03, -4.274548e-02
8.400288000000e-03, -4.396678e-02
8.405280000000e-03, -4.396678e-02
8.410272000000e-03, -4.518808e-02
8.415264000000e-03, -4.640938e-02
8.420256000000e-03, -4.763068e-02
8.425248000000e-03, -4.763068e-02
8.430240000000e-03, -4.885198e-02
8.435232000000e-03, -5.129458e-02
8.440224000000e-03, -5.129458e-02
8.445216000000e-03, -5.251588e-02
8.450208000000e-03, -5.373718e-02
8.455200000000e-03, -5.373718e-02
8.460192000000e-03, -5.495848e-02
8.465184000000e-03, -5.495848e-02
8.470176000000e-03, -5.617978e-02
8.475168000000e-03, -5.617978e-02
8.480160000000e-03, -5.740108e-02
8.485152000000e-03, -5.740108e-02
8.490144000000e-03, -5.862238e-02
8.495136000000e-03, -5.862238e-02
8.500128000000e-03, -5.862238e-02
8.505120000000e-03, -5.862238e-02
8.510112000000e-03, -5.740108e-02
8.515104000000e-03, -5.862238e-02
8.520096000000e-03, -5.740108e-02
8.525088000000e-03, -5.740108e-02
8.530080000000e-03, -5.984368e-02
8.535072000000e-03, -5.984368e-02
8.540064000000e-03, -5.984368e-02
8.545056000000e-03, -5.862238e-02
8.550048000000e-03, -5.740108e-02
8.555040000000e-03, -5.740108e-02
8.560032000000e-03, -5.740108e-02
8.565024000000e-03, -5.740108e-02
8.570016000000e-03, -5.740108e-02
8.575008000000e-03, -5.617978e-02
8.580000000000e-03, -5.495848e-02
8.584992000000e-03, -5.495848e-02
8.589984000000e-03, -5.617978e-02
8.594976000000e-03, -5.251588e-02
8.599968000000e-03, -5.251588e-02
8.604960000000e-03, -5.251588e-02
8.609952000000e-03, -5.251588e-02
8.614944000000e-03, -5.007328e-02
8.619936000000e-03, -4.763068e-02
8.624928000000e-03, -4.763068e-02
8.629920000000e-03, -4.640938e-02
8.634912000000e-03, -4.518808e-02
8.639904000000e-03, -4.274548e-02
8.644896000000e-03, -4.274548e-02
8.649888000000e-03, -4.030288e-02
8.654880000000e-03, -4.030288e-02
8.659872000000e-03, -3.786029e-02
8.664864000000e-03, -3.786029e-02
8.669856000000e-03, -3.663899e-02
8.674848000000e-03, -3.175379e-02
8.679840000000e-03, -3.175379e-02
8.684832000000e-03, -3.175379e-02
8.689824000000e-03, -2.931119e-02
8.694816000000e-03, -2.808989e-02
8.699808000000e-03, -2.686859e-02
8.704800000000e-03, -2.320469e-02
8.709792000000e-03, -2.076209e-02
8.714784000000e-03, -1.831949e-02
8.719776000000e-03, -1.587689e-02
8.724768000000e-03, -1.465559e-02
8.729760000000e-03, -1.343429e-02
8.734752000000e-03, -9.770396e-03
8.739744000000e-03, -8.549097e-03
8.744736000000e-03, -7.327797e-03
8.749728000000e-03, -6.106498e-03
8.754720000000e-03, -4.885198e-03
8.759712000000e-03, -2.442599e-03
8.764704000000e-03, 0.000000e+00
8.769696000000e-03, 2.442599e-03
8.774688000000e-03, 3.663899e-03
8.779680000000e-03, 6.106498e-03
8.784672000000e-03, 7.327797e-03
8.789664000000e-03, 1.099170e-02
8.794656000000e-03, 1.221300e-02
8.799648000000e-03, 1.465559e-02
8.804640000000e-03, 1.587689e-02
8.809632000000e-03, 1.831949e-02
8.814624000000e-03, 2.076209e-02
8.819616000000e-03, 2.198339e-02
8.824608000000e-03, 2.320469e-02
8.829600000000e-03, 2.686859e-02
8.834592000000e-03, 2.931119e-02
8.839584000000e-03, 3.175379e-02
8.844576000000e-03, 3.297509e-02
8.849568000000e-03, 3.541769e-02
8.854560000000e-03, 3.786029e-02
8.859552000000e-03, 3.908158e-02
8.864544000000e-03, 4.152418e-02
8.869536000000e-03, 4.518808e-02
8.874528000000e-03, 4.763068e-02
8.879520000000e-03, 4.885198e-02
8.884512000000e-03, 5.129458e-02
8.889504000000e-03, 5.251588e-02
8.894496000000e-03, 5.495848e-02
8.899488000000e-03, 5.617978e-02
8.904480000000e-03, 5.984368e-02
8.909472000000e-03, 5.984368e-02
8.914464000000e-03, 6.228628e-02
8.919456000000e-03, 6.472887e-02
8.924448000000e-03, 6.717147e-02
8.929440000000e-03, 6.717147e-02
8.934432000000e-03, 6.961407e-02
8.939424000000e-03, 7.083537e-02
8.944416000000e-03, 7.205667e-02
8.949408000000e-03, 7.449927e-02
8.954400000000e-03, 7.572057e-02
8.959392000000e-03, 7.694187e-02
8.964384000000e-03, 8.060577e-02
8.969376000000e-03, 8.060577e-02
8.974368000000e-03, 8.304837e-02
8.979360000000e-03, 8.426967e-02
8.984352000000e-03, 8.549097e-02
8.989344000000e-03, 8.671227e-02
8.994336000000e-03, 8.793357e-02
8.999328000000e-03, 8.915487e-02
9.004320000000e-03, 9.037616e-02
9.009312000000e-03, 9.159746e-02
9.014304000000e-03, 9.281876e-02
9.019296000000e-03, 9.404006e-02
9.024288000000e-03, 9.404006e-02
9.029280000000e-03, 9.648266e-02
9.034272000000e-03, 9.648266e-02
9.039264000000e-03, 9.770396e-02
9.044256000000e-03, 1.001466e-01
9.049248000000e-03, 1.013679e-01
9.054240000000e-03, 1.001466e-01
9.059232000000e-03, 1.013679e-01
9.064224000000e-03, 1.025892e-01
9.069216000000e-03, 1.038105e-01
9.074208000000e-03, 1.038105e-01
9.079200000000e-03, 1.038105e-01
9.084192000000e-03, 1.050318e-01
9.089184000000e-03, 1.050318e-01
9.094176000000e-03, 1.050318e-01
9.099168000000e-03, 1.038105e-01
9.104160000000e-03, 1.062531e-01
9.109152000000e-03, 1.062531e-01
9.114144000000e-03, 1.062531e-01
9.119136000000e-03, 1.062531e-01
9.124128000000e-03, 1.062531e-01
9.129120000000e-03, 1.062531e-01
9.134112000000e-03, 1.062531e-01
9.139104000000e-03, 1.062531e-01
9.144096000000e-03, 1.062531e-01
9.149088000000e-03, 1.062531e-01
9.154080000000e-03, 1.038105e-01
9.159072000000e-03, 1.038105e-01
9.164064000000e-03, 1.038105e-01
9.169056000000e-03, 1.025892e-01
9.174048000000e-03, 1.025892e-01
9.179040000000e-03, 1.013679e-01
9.184032000000e-03, 1.001466e-01
9.189024000000e-03, 9.770396e-02
9.194016000000e-03, 9.892526e-02
9.199008000000e-03, 9.648266e-02
9.204000000000e-03, 9.648266e-02
9.208992000000e-03, 9.648266e-02
9.213984000000e-03, 9.770396e-02
9.218976000000e-03, 9.526136e-02
9.223968000000e-03, 9.526136e-02
9.228960000000e-03, 9.281876e-02
9.233952000000e-03, 9.159746e-02
9.238944000000e-03, 8.915487e-02
9.243936000000e-03, 8.915487e-02
9.248928000000e-03, 8.671227e-02
9.253920000000e-03, 8.549097e-02
9.258912000000e-03, 8.426967e-02
9.263904000000e-03, 8.426967e-02
9.268896000000e-03, 8.182707e-02
9.273888000000e-03, 8.060577e-02
9.278880000000e-03, 7.694187e-02
9.283872000000e-03, 7.572057e-02
9.288864000000e-03, 7.449927e-02
9.293856000000e-03, 7.205667e-02
9.298848000000e-03, 7.205667e-02
9.303840000000e-03, 6.961407e-02
9.308832000000e-03, 6.839277e-02
9.313824000000e-03, 6.595017e-02
9.318816000000e-03, 6.472887e-02
9.323808000000e-03, 6.228628e-02
9.328800000000e-03, 6.106498e-02
9.333792000000e-03, 5.984368e-02
9.338784000000e-03, 5.740108e-02
9.343776000000e-03, 5.495848e-02
9.348768000000e-03, 5.373718e-02
9.353760000000e-03, 5.129458e-02
9.358752000000e-03, 5.007328e-02
9.363744000000e-03, 4.640938e-02
9.368736000000e-03, 4.396678e-02
9.373728000000e-03, 4.274548e-02
9.378720000000e-03, 4.030288e-02
9.383712000000e-03, 3.786029e-02
9.388704000000e-03, 3.541769e-02
9.393696000000e-03, 3.297509e-02
9.398688000000e-03, 3.297509e-02
9.403680000000e-03, 3.053249e-02
9.408672000000e-03, 2.808989e-02
9.413664000000e-03, 2.686859e-02
9.418656000000e-03, 2.442599e-02
9.423648000000e-03, 2.320469e-02
9.428640000000e-03, 2.076209e-02
9.433632000000e-03, 1.954079e-02
9.438624000000e-03, 1.587689e-02
9.443616000000e-03, 1.343429e-02
9.448608000000e-03, 9.770396e-03
9.453600000000e-03, 8.549097e-03
9.458592000000e-03, 6.106498e-03
9.463584000000e-03, 3.663899e-03
9.468576000000e-03, 2.442599e-03
9.473568000000e-03, 0.000000e+00
9.478560000000e-03, -1.221300e-03
9.483552000000e-03, -2.442599e-03
9.488544000000e-03, -6.106498e-03
9.493536000000e-03, -7.327797e-03
9.498528000000e-03, -1.221300e-02
9.503520000000e-03, -1.465559e-02
9.508512000000e-03, -1.587689e-02
9.513504000000e-03, -1.831949e-02
9.518496000000e-03, -2.076209e-02
9.523488000000e-03, -2.076209e-02
9.528480000000e-03, -2.198339e-02
9.533472000000e-03, -2.442599e-02
9.538464000000e-03, -2.686859e-02
9.543456000000e-03, -2.808989e-02
9.548448000000e-03, -3.053249e-02
9.553440000000e-03, -3.175379e-02
9.558432000000e-03, -3.175379e-02
9.563424000000e-03, -3.541769e-02
9.568416000000e-03, -3.663899e-02
9.573408000000e-03, -3.786029e-02
9.578400000000e-03, -3.786029e-02
9.583392000000e-03, -3.908158e-02
9.588384000000e-03, -4.152418e-02
9.593376000000e-03, -4.274548e-02
9.598368000000e-03, -4.396678e-02
9.603360000000e-03, -4.640938e-02
9.608352000000e-03, -4.763068e-02
9.613344000000e-03, -4.763068e-02
9.618336000000e-03, -5.007328e-02
9.623328000000e-03, -5.129458e-02
9.628320000000e-03, -5.251588e-02
9.633312000000e-03, -5.251588e-02
9.638304000000e-03, -5.251588e-02
9.643296000000e-03, -5.495848e-02
9.648288000000e-03, -5.373718e-02
9.653280000000e-03, -5.495848e-02
9.658272000000e-03, -5.495848e-02
9.663264000000e-03, -5.617978e-02
9.668256000000e-03, -5.740108e-02
9.673248000000e-03, -5.740108e-02
9.678240000000e-03, -5.740108e-02
9.683232000000e-03, -5.862238e-02
9.688224000000e-03, -5.862238e-02
9.693216000000e-03, -5.984368e-02
9.698208000000e-03, -5.984368e-02
9.703200000000e-03, -5.984368e-02
9.708192000000e-03, -5.984368e-02
9.713184000000e-03, -5.984368e-02
9.718176000000e-03, -6.106498e-02
9.723168000000e-03, -5.984368e-02
9.728160000000e-03, -5.984368e-02
9.733152000000e-03, -5.984368e-02
9.738144000000e-03, -5.984368e-02
9.743136000000e-03, -5.984368e-02
9.748128000000e-03, -5.984368e-02
9.753120000000e-03, -5.984368e-02
9.758112000000e-03, -5.984368e-02
9.763104000000e-03, -5.984368e-02
9.768096000000e-03, -5.862238e-02
9.773088000000e-03, -5.862238e-02
9.778080000000e-03, -5.740108e-02
9.783072000000e-03, -5.617978e-02
9.788064000000e-03, -5.617978e-02
9.793056000000e-03, -5.617978e-02
9.798048000000e-03, -5.495848e-02
9.803040000000e-03, -5.495848e-02
