% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 4.854 ms, time offset -7.124 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Square, 276.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 15:50:18 +0200
% Time (s), Channel A (Input 1) (V)
7.067424000000e-03, -3.456278e-01
7.072416000000e-03, -3.419639e-01
7.077408000000e-03, -3.334148e-01
7.082400000000e-03, -3.260870e-01
7.087392000000e-03, -3.175379e-01
7.092384000000e-03, -3.102101e-01
7.097376000000e-03, -3.041036e-01
7.102368000000e-03, -2.955545e-01
7.107360000000e-03, -2.882267e-01
7.112352000000e-03, -2.784563e-01
7.117344000000e-03, -2.711285e-01
7.122336000000e-03, -2.601368e-01
7.127328000000e-03, -2.540303e-01
7.132320000000e-03, -2.442599e-01
7.137312000000e-03, -2.344895e-01
7.142304000000e-03, -2.247191e-01
7.147296000000e-03, -2.149487e-01
7.152288000000e-03, -2.051783e-01
7.157280000000e-03, -1.929653e-01
7.162272000000e-03, -1.831949e-01
7.167264000000e-03, -1.722032e-01
7.172256000000e-03, -1.612115e-01
7.177248000000e-03, -1.489985e-01
7.182240000000e-03, -1.392281e-01
7.187232000000e-03, -1.294577e-01
7.192224000000e-03, -1.172448e-01
7.197216000000e-03, -1.086957e-01
7.202208000000e-03, -9.892526e-02
7.207200000000e-03, -8.671227e-02
7.212192000000e-03, -7.572057e-02
7.217184000000e-03, -6.595017e-02
7.222176000000e-03, -5.373718e-02
7.227168000000e-03, -4.152418e-02
7.232160000000e-03, -3.053249e-02
7.237152000000e-03, -1.954079e-02
7.242144000000e-03, -7.327797e-03
7.247136000000e-03, 2.442599e-03
7.252128000000e-03, 1.465559e-02
7.257120000000e-03, 2.808989e-02
7.262112000000e-03, 3.908158e-02
7.267104000000e-03, 5.129458e-02
7.272096000000e-03, 6.228628e-02
7.277088000000e-03, 7.449927e-02
7.282080000000e-03, 8.671227e-02
7.287072000000e-03, 9.648266e-02
7.292064000000e-03, 1.099170e-01
7.297056000000e-03, 1.196874e-01
7.302048000000e-03, 1.306790e-01
7.307040000000e-03, 1.428920e-01
7.312032000000e-03, 1.551050e-01
7.317024000000e-03, 1.673180e-01
7.322016000000e-03, 1.758671e-01
7.327008000000e-03, 1.868588e-01
7.332000000000e-03, 1.978505e-01
7.336992000000e-03, 2.088422e-01
7.341984000000e-03, 2.173913e-01
7.346976000000e-03, 2.271617e-01
7.351968000000e-03, 2.393747e-01
7.356960000000e-03, 2.479238e-01
7.361952000000e-03, 2.576942e-01
7.366944000000e-03, 2.674646e-01
7.371936000000e-03, 2.772350e-01
7.376928000000e-03, 2.870054e-01
7.381920000000e-03, 2.955545e-01
7.386912000000e-03, 3.041036e-01
7.391904000000e-03, 3.126527e-01
7.396896000000e-03, 3.224231e-01
7.401888000000e-03, 3.285296e-01
7.406880000000e-03, 3.395213e-01
7.411872000000e-03, 3.480704e-01
7.416864000000e-03, 3.553982e-01
7.421856000000e-03, 3.651686e-01
7.426848000000e-03, 3.712751e-01
7.431840000000e-03, 3.798242e-01
7.436832000000e-03, 3.847093e-01
7.441824000000e-03, 3.908158e-01
7.446816000000e-03, 3.981436e-01
7.451808000000e-03, 4.042501e-01
7.456800000000e-03, 4.103566e-01
7.461792000000e-03, 4.164631e-01
7.466784000000e-03, 4.201270e-01
7.471776000000e-03, 4.274548e-01
7.476768000000e-03, 4.311187e-01
7.481760000000e-03, 4.347826e-01
7.486752000000e-03, 4.372252e-01
7.491744000000e-03, 4.433317e-01
7.496736000000e-03, 4.469956e-01
7.501728000000e-03, 4.494382e-01
7.506720000000e-03, 4.518808e-01
7.511712000000e-03, 4.567660e-01
7.516704000000e-03, 4.579873e-01
7.521696000000e-03, 4.592086e-01
7.526688000000e-03, 4.604299e-01
7.531680000000e-03, 4.628725e-01
7.536672000000e-03, 4.628725e-01
7.541664000000e-03, 4.653151e-01
7.546656000000e-03, 4.653151e-01
7.551648000000e-03, 4.665364e-01
7.556640000000e-03, 4.640938e-01
7.561632000000e-03, 4.653151e-01
7.566624000000e-03, 4.653151e-01
7.571616000000e-03, 4.653151e-01
7.576608000000e-03, 4.628725e-01
7.581600000000e-03, 4.604299e-01
7.586592000000e-03, 4.604299e-01
7.591584000000e-03, 4.579873e-01
7.596576000000e-03, 4.567660e-01
7.601568000000e-03, 4.531021e-01
