% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 17.36 ms, time offset -7.035 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 500.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 13:01:03 +0200
% Time (s), Channel A (Input 1) (V)
5.879081739130e-03, -1.807523e-01
5.896361739130e-03, -1.563263e-01
5.913641739130e-03, -1.282364e-01
5.930921739130e-03, -1.025892e-01
5.948201739130e-03, -7.694187e-02
5.965481739130e-03, -5.007328e-02
5.982761739130e-03, -2.320469e-02
6.000041739130e-03, 3.663899e-03
6.017321739130e-03, 3.175379e-02
6.034601739130e-03, 5.984368e-02
6.051881739130e-03, 8.549097e-02
6.069161739130e-03, 1.123596e-01
6.086441739130e-03, 1.380068e-01
6.103721739130e-03, 1.648754e-01
6.121001739130e-03, 1.905227e-01
6.138281739130e-03, 2.137274e-01
6.155561739130e-03, 2.393747e-01
6.172841739130e-03, 2.613581e-01
6.190121739130e-03, 2.845628e-01
6.207401739130e-03, 3.053249e-01
6.224681739130e-03, 3.260870e-01
6.241961739130e-03, 3.468491e-01
6.259241739130e-03, 3.663899e-01
6.276521739130e-03, 3.847093e-01
6.293801739130e-03, 4.030288e-01
6.311081739130e-03, 4.176844e-01
6.328361739130e-03, 4.298974e-01
6.345641739130e-03, 4.445530e-01
6.362921739130e-03, 4.543234e-01
6.380201739130e-03, 4.653151e-01
6.397481739130e-03, 4.738642e-01
6.414761739130e-03, 4.811920e-01
6.432041739130e-03, 4.872985e-01
6.449321739130e-03, 4.921837e-01
6.466601739130e-03, 4.958476e-01
6.483881739130e-03, 4.970689e-01
6.501161739130e-03, 4.982902e-01
6.518441739130e-03, 4.934050e-01
6.535721739130e-03, 4.934050e-01
6.553001739130e-03, 4.885198e-01
6.570281739130e-03, 4.836346e-01
6.587561739130e-03, 4.750855e-01
6.604841739130e-03, 4.677577e-01
6.622121739130e-03, 4.567660e-01
6.639401739130e-03, 4.457743e-01
6.656681739130e-03, 4.347826e-01
6.673961739130e-03, 4.189057e-01
6.691241739130e-03, 4.066927e-01
6.708521739130e-03, 3.883732e-01
6.725801739130e-03, 3.700538e-01
6.743081739130e-03, 3.517343e-01
6.760361739130e-03, 3.334148e-01
6.777641739130e-03, 3.126527e-01
6.794921739130e-03, 2.918906e-01
6.812201739130e-03, 2.674646e-01
6.829481739130e-03, 2.454812e-01
6.846761739130e-03, 2.210552e-01
6.864041739130e-03, 1.978505e-01
6.881321739130e-03, 1.709819e-01
6.898601739130e-03, 1.465559e-01
6.915881739130e-03, 1.196874e-01
6.933161739130e-03, 9.281876e-02
6.950441739130e-03, 6.595017e-02
6.967721739130e-03, 3.786029e-02
6.985001739130e-03, 1.221300e-02
7.002281739130e-03, -1.343429e-02
7.019561739130e-03, -4.152418e-02
7.036841739130e-03, -7.083537e-02
7.054121739130e-03, -9.526136e-02
7.071401739130e-03, -1.233513e-01
7.088681739130e-03, -1.502198e-01
7.105961739130e-03, -1.758671e-01
7.123241739130e-03, -1.990718e-01
7.140521739130e-03, -2.234978e-01
7.157801739130e-03, -2.467025e-01
7.175081739130e-03, -2.711285e-01
7.192361739130e-03, -2.931119e-01
7.209641739130e-03, -3.163166e-01
7.226921739130e-03, -3.383000e-01
7.244201739130e-03, -3.566195e-01
7.261481739130e-03, -3.761603e-01
7.278761739130e-03, -3.920371e-01
7.296041739130e-03, -4.091353e-01
7.313321739130e-03, -4.250122e-01
7.330601739130e-03, -4.384465e-01
7.347881739130e-03, -4.518808e-01
7.365161739130e-03, -4.628725e-01
7.382441739130e-03, -4.726429e-01
7.399721739130e-03, -4.811920e-01
7.417001739130e-03, -4.909624e-01
7.434281739130e-03, -4.958476e-01
7.451561739130e-03, -5.007328e-01
7.468841739130e-03, -5.031754e-01
7.486121739130e-03, -5.043967e-01
7.503401739130e-03, -5.031754e-01
7.520681739130e-03, -5.031754e-01
7.537961739130e-03, -5.019541e-01
7.555241739130e-03, -4.946263e-01
7.572521739130e-03, -4.909624e-01
7.589801739130e-03, -4.836346e-01
7.607081739130e-03, -4.738642e-01
7.624361739130e-03, -4.616512e-01
7.641641739130e-03, -4.506595e-01
7.658921739130e-03, -4.372252e-01
7.676201739130e-03, -4.262335e-01
7.693481739130e-03, -4.115779e-01
7.710761739130e-03, -3.920371e-01
7.728041739130e-03, -3.749390e-01
7.745321739130e-03, -3.566195e-01
7.762601739130e-03, -3.370787e-01
7.779881739130e-03, -3.150953e-01
7.797161739130e-03, -2.943332e-01
7.814441739130e-03, -2.711285e-01
7.831721739130e-03, -2.479238e-01
7.849001739130e-03, -2.247191e-01
7.866281739130e-03, -1.990718e-01
7.883561739130e-03, -1.746458e-01
7.900841739130e-03, -1.477772e-01
7.918121739130e-03, -1.221300e-01
7.935401739130e-03, -9.770396e-02
7.952681739130e-03, -7.083537e-02
7.969961739130e-03, -4.274548e-02
7.987241739130e-03, -1.465559e-02
8.004521739130e-03, 1.099170e-02
8.021801739130e-03, 3.908158e-02
8.039081739130e-03, 6.595017e-02
8.056361739130e-03, 9.526136e-02
8.073641739130e-03, 1.196874e-01
8.090921739130e-03, 1.441133e-01
8.108201739130e-03, 1.697606e-01
8.125481739130e-03, 1.954079e-01
8.142761739130e-03, 2.210552e-01
