% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
% Time span 17.36 ms, time offset -7.035 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Noise, 500.000 000 Hz, 1.000 0 Vpp, offset 0.000 0 V, shape Gaussian
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2026-04-30 T 13:24:39 +0200
% Time (s), Channel A (Input 1) (V)
7.306560000000e-03, -2.686859e-02
7.323840000000e-03, -2.076209e-02
7.341120000000e-03, -7.327797e-03
7.358400000000e-03, -5.617978e-02
7.375680000000e-03, -1.221300e-03
7.392960000000e-03, -1.221300e-02
7.410240000000e-03, 1.343429e-02
7.427520000000e-03, -1.709819e-02
7.444800000000e-03, 7.327797e-03
7.462080000000e-03, -9.770396e-03
7.479360000000e-03, 1.099170e-02
7.496640000000e-03, -1.587689e-02
7.513920000000e-03, 1.709819e-02
7.531200000000e-03, 2.931119e-02
7.548480000000e-03, 0.000000e+00
7.565760000000e-03, -4.885198e-02
7.583040000000e-03, 1.587689e-02
7.600320000000e-03, 1.221300e-03
7.617600000000e-03, 2.198339e-02
7.634880000000e-03, -2.808989e-02
7.652160000000e-03, 1.343429e-02
7.669440000000e-03, -2.564729e-02
7.686720000000e-03, -9.770396e-03
7.704000000000e-03, -2.320469e-02
7.721280000000e-03, -1.587689e-02
7.738560000000e-03, 1.954079e-02
7.755840000000e-03, 1.099170e-02
7.773120000000e-03, -1.221300e-02
7.790400000000e-03, 2.198339e-02
7.807680000000e-03, 0.000000e+00
7.824960000000e-03, 2.076209e-02
7.842240000000e-03, 1.709819e-02
7.859520000000e-03, 3.053249e-02
7.876800000000e-03, 1.221300e-02
7.894080000000e-03, 2.686859e-02
7.911360000000e-03, -1.221300e-03
7.928640000000e-03, -3.663899e-03
7.945920000000e-03, 4.396678e-02
7.963200000000e-03, -8.549097e-03
7.980480000000e-03, 1.221300e-02
7.997760000000e-03, 3.663899e-02
8.015040000000e-03, -3.053249e-02
8.032320000000e-03, 3.297509e-02
8.049600000000e-03, 1.099170e-02
8.066880000000e-03, 4.885198e-03
8.084160000000e-03, 9.770396e-03
